Source,Target,Type,Id,Label,Weight,Color
JHON07172,FCalienteRadio,Directed,4336,,0.5,"#000000"
chefmaferviera,Masalladelgol20,Directed,4338,,0.5,"#000000"
chefmaferviera,Naranjazos10,Directed,4340,,0.5,"#000000"
lorena25_ana,Naranjazos10,Directed,4342,,2,"#000000"
lorena25_ana,JohnnyDiaz132,Directed,4344,,1,"#000000"
NECuenca,aranguismo18,Directed,4345,,0.5,"#000000"
NECuenca,klon_perez,Directed,4346,,0.5,"#000000"
Miriansanchez27,DarvinsonRojas,Directed,4348,,0.5,"#000000"
joandercontrera,klon_perez,Directed,4350,,0.5,"#000000"
JONATHANDPC81,klon_perez,Directed,4354,,0.5,"#000000"
Alejandro_mm98,klon_perez,Directed,4356,,0.5,"#000000"
jriveramirez,klon_perez,Directed,4358,,0.5,"#000000"
Francis89820434,Naranjazos10,Directed,4360,,2,"#000000"
vinotinto11exp,aranguismo18,Directed,4362,,0.5,"#000000"
vinotinto11exp,klon_perez,Directed,4363,,0.5,"#000000"
vinotinto11exp,alcidesr91,Directed,4364,,0.5,"#000000"
daweromero,Naranjazos10,Directed,4366,,2,"#000000"
JSaudin,aranguismo18,Directed,4368,,0.5,"#000000"
JSaudin,Tomapapa,Directed,4369,,0.5,"#000000"
JSaudin,MarioSanchezVe,Directed,4370,,0.5,"#000000"
JSaudin,foro_todofutbol,Directed,4371,,0.5,"#000000"
JSaudin,tenordelgol,Directed,4372,,0.5,"#000000"
JSaudin,alcidesr91,Directed,4374,,1,"#000000"
MiniReportes,DarvinsonRojas,Directed,4375,,0.5,"#000000"
carmonanuria22,OswaldoVivenes,Directed,4377,,0.5,"#000000"
carmonanuria22,ManoloDavilatv,Directed,4378,,0.5,"#000000"
maluluve,DarvinsonRojas,Directed,4381,,0.5,"#000000"
InciarteManuel,klon_perez,Directed,4383,,0.5,"#000000"
InciarteManuel,abcesnoticias,Directed,4385,,0.5,"#000000"
InciarteManuel,Naranjazos10,Directed,4386,,0.5,"#000000"
InciarteManuel,ddtm2003,Directed,4387,,1,"#000000"
InciarteManuel,Tomasmbosch,Directed,4388,,1,"#000000"
ventanaalaespe3,DarvinsonRojas,Directed,4389,,0.5,"#000000"
lamedinera,Herederos1977,Directed,4392,,2,"#000000"
Gochigans,Naranjazos10,Directed,4394,,1,"#000000"
EdwarGonzalez_,aranguismo18,Directed,4395,,0.5,"#000000"
EdwarGonzalez_,klon_perez,Directed,4396,,0.5,"#000000"
EdwarGonzalez_,eliaslopezvzla,Directed,4397,,0.5,"#000000"
EdwarGonzalez_,MarioSanchezVe,Directed,4398,,0.5,"#000000"
EdwarGonzalez_,DvoRayoZuliano,Directed,4399,,0.5,"#000000"
EdwarGonzalez_,marieferro98,Directed,4400,,0.5,"#000000"
RafaelB25778301,ManoloDavilatv,Directed,4403,,0.5,"#000000"
RafaelB25778301,pulidojorge,Directed,4404,,1,"#000000"
juniorsanchezTc,gutimedin,Directed,4406,,0.5,"#000000"
juniorsanchezTc,Tomapapa,Directed,4407,,1,"#000000"
juniorsanchezTc,manoloduran1,Directed,4408,,1,"#000000"
tuerta03,Tomapapa,Directed,4410,,0.5,"#000000"
pepevilla10,klon_perez,Directed,4413,,1,"#000000"
Ja_cC33,aranguismo18,Directed,4414,,0.5,"#000000"
Ja_cC33,pulidojorge,Directed,4415,,0.5,"#000000"
Ja_cC33,foro_todofutbol,Directed,4416,,0.5,"#000000"
Ja_cC33,carlostaracher,Directed,4417,,0.5,"#000000"
Ja_cC33,SOLOVENEX_,Directed,4418,,0.5,"#000000"
Ja_cC33,ErasmoProvenza,Directed,4419,,0.5,"#000000"
florianarodrig6,OswaldoVivenes,Directed,4422,,0.5,"#000000"
gabmarcelo17,aranguismo18,Directed,4424,,0.5,"#000000"
JuanKCordones,aranguismo18,Directed,4426,,0.5,"#000000"
JuanKCordones,klon_perez,Directed,4427,,0.5,"#000000"
aurinegrovictor,OswaldoVivenes,Directed,4429,,0.5,"#000000"
aurinegrovictor,klon_perez,Directed,4430,,0.5,"#000000"
aurinegrovictor,ManoloDavilatv,Directed,4432,,0.5,"#000000"
aurinegrovictor,KarlVarela,Directed,4433,,0.5,"#000000"
aurinegrovictor,CDominguesP,Directed,4434,,2,"#000000"
franklynfonten,klon_perez,Directed,4435,,0.5,"#000000"
awleal,Tomapapa,Directed,4438,,1,"#000000"
glenn_subero,OswaldoVivenes,Directed,4439,,0.5,"#000000"
glenn_subero,MarioSanchezVe,Directed,4440,,0.5,"#000000"
manuelrojasep,OswaldoVivenes,Directed,4444,,0.5,"#000000"
JuanAguileraTV,OswaldoVivenes,Directed,4446,,0.5,"#000000"
PumaRodriguezz,Masalladelgol20,Directed,4448,,0.5,"#000000"
Julio20303526,aranguismo18,Directed,4451,,0.5,"#000000"
Joaquin1960,klon_perez,Directed,4453,,0.5,"#000000"
Joaquin1960,JaimeRicardoG,Directed,4454,,0.5,"#000000"
Joaquin1960,marieferro98,Directed,4455,,0.5,"#000000"
Joaquin1960,andress_yepezz,Directed,4457,,2,"#000000"
mperez900,aranguismo18,Directed,4458,,0.5,"#000000"
LeninHDuran76,Willy_G_8,Directed,4460,,0.5,"#000000"
LeninHDuran76,ManoloDavilatv,Directed,4461,,0.5,"#000000"
macagua,Monagas_SC,Directed,4463,,0.5,"#000000"
macagua,foro_todofutbol,Directed,4464,,0.5,"#000000"
danyabril7,klon_perez,Directed,4466,,0.5,"#000000"
ramirez_aloy,klon_perez,Directed,4468,,0.5,"#000000"
Luisdavidmarca,aranguismo18,Directed,4472,,0.5,"#000000"
solodeportes82,Futbolifevzla,Directed,4474,,0.5,"#000000"
solodeportes82,Masalladelgol20,Directed,4475,,0.5,"#000000"
solodeportes82,dt_vzla,Directed,4476,,0.5,"#000000"
solodeportes82,idiomafutve,Directed,4477,,0.5,"#000000"
solodeportes82,LiderEsDeporte,Directed,4479,,0.5,"#000000"
solodeportes82,FutVe_Goleador,Directed,4480,,0.5,"#000000"
solodeportes82,AlfredoCoronis,Directed,4481,,0.5,"#000000"
solodeportes82,Naranjazos10,Directed,4482,,0.5,"#000000"
AleFandino,aranguismo18,Directed,4484,,0.5,"#000000"
AleFandino,Tomapapa,Directed,4485,,0.5,"#000000"
AleFandino,AlfredoCoronis,Directed,4486,,0.5,"#000000"
AleFandino,Naranjazos10,Directed,4487,,0.5,"#000000"
Emmanuwalker,klon_perez,Directed,4489,,0.5,"#000000"
LiaCalderas,OswaldoVivenes,Directed,4491,,0.5,"#000000"
Wadih_r,Tomapapa,Directed,4494,,1,"#000000"
Masalladelgol20,Yovavasquez96,Directed,4496,,0.5,"#000000"
wuiti_tillero,klon_perez,Directed,4497,,0.5,"#000000"
jmslunjueves,OswaldoVivenes,Directed,4499,,0.5,"#000000"
jmslunjueves,klon_perez,Directed,4500,,0.5,"#000000"
Mota24,klon_perez,Directed,4502,,0.5,"#000000"
Mota24,eliaslopezvzla,Directed,4503,,0.5,"#000000"
Danitarojas13,Luis_MontillaG,Directed,4506,,0.5,"#000000"
Galax15,OswaldoVivenes,Directed,4508,,0.5,"#000000"
InleMichael,klon_perez,Directed,4510,,0.5,"#000000"
InleMichael,foro_todofutbol,Directed,4511,,0.5,"#000000"
InleMichael,romeogonzalez,Directed,4513,,2,"#000000"
josezerpa10,FCalienteRadio,Directed,4514,,0.5,"#000000"
josezerpa10,klon_perez,Directed,4515,,0.5,"#000000"
josezerpa10,Luis_MontillaG,Directed,4516,,0.5,"#000000"
Mirthaantik,klon_perez,Directed,4518,,0.5,"#000000"
Mirthaantik,aranguismo18,Directed,4519,,0.5,"#000000"
BrayanVen20,klon_perez,Directed,4521,,0.5,"#000000"
BrayanVen20,carlostaracher,Directed,4522,,0.5,"#000000"
BrayanVen20,MarioSanchezVe,Directed,4523,,0.5,"#000000"
Miguel17Aponte,OswaldoVivenes,Directed,4525,,0.5,"#000000"
Miguel17Aponte,aranguismo18,Directed,4526,,0.5,"#000000"
william99853420,liovivas,Directed,4530,,1,"#000000"
FranciscoNewsVe,klon_perez,Directed,4531,,0.5,"#000000"
Alvaro_G0nzalez,OswaldoVivenes,Directed,4533,,0.5,"#000000"
luisgardelli2,klon_perez,Directed,4535,,0.5,"#000000"
FlorangiMorales,OswaldoVivenes,Directed,4537,,0.5,"#000000"
IlichS13,OswaldoVivenes,Directed,4539,,0.5,"#000000"
Riosluisd7,OswaldoVivenes,Directed,4541,,0.5,"#000000"
GilbertoXP,OswaldoVivenes,Directed,4543,,0.5,"#000000"
GilbertoXP,Monagas_SC,Directed,4544,,0.5,"#000000"
SanYsaVa,OswaldoVivenes,Directed,4547,,0.5,"#000000"
SanYsaVa,ManoloDavilatv,Directed,4548,,0.5,"#000000"
forovinotinto,OswaldoVivenes,Directed,4550,,0.5,"#000000"
forovinotinto,MarioSanchezVe,Directed,4551,,0.5,"#000000"
forovinotinto,LigaFutvePlaya1,Directed,4552,,0.5,"#000000"
forovinotinto,Naranjazos10,Directed,4553,,0.5,"#000000"
OswaldoVivenes,Monagas_SC,Directed,4556,,0.5,"#000000"
henryriverar,klon_perez,Directed,4557,,0.5,"#000000"
henryriverar,pulidojorge,Directed,4558,,0.5,"#000000"
henryriverar,MarioSanchezVe,Directed,4559,,0.5,"#000000"
henryriverar,ManoloDavilatv,Directed,4560,,0.5,"#000000"
dougbarazarte,aranguismo18,Directed,4562,,0.5,"#000000"
dougbarazarte,Naranjazos10,Directed,4563,,0.5,"#000000"
dougbarazarte,CDominguesP,Directed,4564,,0.5,"#000000"
dougbarazarte,gabriel_cfc,Directed,4566,,2,"#000000"
jacaraballo97,aranguismo18,Directed,4567,,0.5,"#000000"
jacaraballo97,klon_perez,Directed,4568,,0.5,"#000000"
jacaraballo97,MarioSanchezVe,Directed,4569,,0.5,"#000000"
jacaraballo97,kikoperozo,Directed,4570,,0.5,"#000000"
jacaraballo97,AlfredoCoronis,Directed,4571,,0.5,"#000000"
jacaraballo97,Naranjazos10,Directed,4572,,0.5,"#000000"
a_gutierrezi,aranguismo18,Directed,4574,,0.5,"#000000"
hjmp11,klon_perez,Directed,4576,,0.5,"#000000"
hjmp11,Naranjazos10,Directed,4577,,0.5,"#000000"
hjmp11,LigaFutvePlaya1,Directed,4578,,0.5,"#000000"
hjmp11,marieferro98,Directed,4579,,2,"#000000"
YLnueve,klon_perez,Directed,4581,,0.5,"#000000"
ramonmseniat,klon_perez,Directed,4583,,0.5,"#000000"
ramonmseniat,ManoloDavilatv,Directed,4584,,0.5,"#000000"
dt_vzla,dt_vzla,Directed,4588,,1,"#000000"
dhferreiro22,Argentina,Directed,4589,,0.5,"#000000"
ivanenriqq,Argentina,Directed,4591,,0.5,"#000000"
AldricGarmendia,ManoloDavilatv,Directed,4594,,0.5,"#000000"
GleymisN,Tomapapa,Directed,4596,,0.5,"#000000"
lob_mukherjee,Argentina,Directed,4600,,0.5,"#000000"
jesusvivasra25,pulidojorge,Directed,4603,,1,"#000000"
1991Sandoval,Tomapapa,Directed,4604,,0.5,"#000000"
1991Sandoval,foro_todofutbol,Directed,4605,,0.5,"#000000"
1991Sandoval,tenordelgol,Directed,4606,,0.5,"#000000"
CFfotografias,Argentina,Directed,4609,,0.5,"#000000"
MartinLajnis,Argentina,Directed,4611,,0.5,"#000000"
famalovato,Argentina,Directed,4613,,0.5,"#000000"
rubenantonioccs,Argentina,Directed,4615,,0.5,"#000000"
rubenantonioccs,Simonovis,Directed,4616,,0.5,"#000000"
TinocoCarrera,Argentina,Directed,4618,,0.5,"#000000"
camareromartin,Argentina,Directed,4620,,0.5,"#000000"
21pags,GerGarciaGrova,Directed,4624,,0.5,"#000000"
21pags,Naranjazos10,Directed,4625,,0.5,"#000000"
21pags,klon_perez,Directed,4626,,0.5,"#000000"
21pags,21pags,Directed,4627,,1,"#000000"
21pags,AUFPVenezuela,Directed,4628,,2,"#000000"
Dazaluis1998,ManoloDavilatv,Directed,4629,,0.5,"#000000"
NotLockedJon,chrismm____,Directed,4632,,1,"#000000"
aldrinjossue,juanjose3736076,Directed,4634,,1,"#000000"
Carolalucila01,Luis_MontillaG,Directed,4635,,0.5,"#000000"
Carolalucila01,ManoloDavilatv,Directed,4636,,0.5,"#000000"
NESTOR_SAYAGO,ManoloDavilatv,Directed,4638,,0.5,"#000000"
quientransmite_,AlfredoCoronis,Directed,4641,,0.5,"#000000"
quientransmite_,MundoTachira,Directed,4643,,1,"#000000"
quientransmite_,FCalienteRadio,Directed,4644,,1,"#000000"
quientransmite_,quientransmite_,Directed,4645,,1,"#000000"
quientransmite_,cdruiz1996,Directed,4646,,1,"#000000"
quientransmite_,avilchezve,Directed,4647,,2,"#000000"
goraosasuna1987,ennekkooo,Directed,4648,,0.5,"#000000"
goraosasuna1987,Gorriteandounpo,Directed,4649,,0.5,"#000000"
goraosasuna1987,FCF_CAT,Directed,4651,,2,"#000000"
nunoelectric,Luis_Romanl,Directed,4653,,1,"#000000"
andresvillega2,ManoloDavilatv,Directed,4654,,0.5,"#000000"
andresvillega2,carlostaracher,Directed,4655,,0.5,"#000000"
andresvillega2,SOLOVENEX_,Directed,4656,,0.5,"#000000"
jsfb2021,AntonyLHC,Directed,4660,,1,"#000000"
Luis_Romanl,Jairolzc1,Directed,4662,,1,"#000000"
Luis_Romanl,Naranjazos10,Directed,4663,,1,"#000000"
Rancixx21,Luis_Romanl,Directed,4665,,1,"#000000"
josebarreto12,ManoloDavilatv,Directed,4666,,0.5,"#000000"
josebarreto12,carlostaracher,Directed,4667,,0.5,"#000000"
josebarreto12,MarioSanchezVe,Directed,4668,,0.5,"#000000"
josebarreto12,idiomafutve,Directed,4669,,0.5,"#000000"
josebarreto12,TrapieLLo,Directed,4670,,0.5,"#000000"
josebarreto12,GerardoBlanco65,Directed,4671,,0.5,"#000000"
RobertoMalave_,FCasalUy,Directed,4675,,1,"#000000"
EdilcarlosR_Ccs,ManoloDavilatv,Directed,4676,,0.5,"#000000"
EdilcarlosR_Ccs,Naranjazos10,Directed,4677,,0.5,"#000000"
EdilcarlosR_Ccs,SOLOVENEX_,Directed,4678,,0.5,"#000000"
susymozito,EnsedeCiencia,Directed,4680,,0.5,"#000000"
FelipeLotasReal,Tomapapa,Directed,4683,,1,"#000000"
FelipeLotasReal,idiomafutve,Directed,4684,,1,"#000000"
FelipeLotasReal,juanquevedo89,Directed,4685,,1,"#000000"
FelipeLotasReal,Punishermundo,Directed,4686,,1,"#000000"
FelipeLotasReal,MarioSanchezVe,Directed,4687,,1,"#000000"
FelipeLotasReal,klon_perez,Directed,4688,,1,"#000000"
FelipeLotasReal,Naranjazos10,Directed,4689,,1,"#000000"
FelipeLotasReal,romsillo,Directed,4690,,1,"#000000"
FelipeLotasReal,FelipeLotasReal,Directed,4691,,1,"#000000"
FelipeLotasReal,aurine77,Directed,4692,,1,"#000000"
FelipeLotasReal,lennox67,Directed,4693,,1,"#000000"
FelipeLotasReal,carlostaracher,Directed,4694,,1,"#000000"
FelipeLotasReal,SeleVinotinto,Directed,4695,,1,"#000000"
lavinotinto1986,pulidojorge,Directed,4698,,1,"#000000"
lavinotinto1986,FCasalUy,Directed,4699,,1,"#000000"
VelasquezRusbe,delcyrodriguezv,Directed,4700,,0.5,"#000000"
OlivierCharin,ManoloDavilatv,Directed,4702,,0.5,"#000000"
OlivierCharin,jesusdavila1711,Directed,4703,,0.5,"#000000"
OlivierCharin,angelluzcategui,Directed,4704,,0.5,"#000000"
cegarcia5000,Luis_MontillaG,Directed,4707,,0.5,"#000000"
cegarcia5000,chacalburiel,Directed,4708,,1,"#000000"
cegarcia5000,gregarces,Directed,4709,,1,"#000000"
cegarcia5000,Alexand97732602,Directed,4710,,1,"#000000"
cegarcia5000,bochabatista,Directed,4711,,1,"#000000"
cegarcia5000,foro_todofutbol,Directed,4712,,1,"#000000"
cegarcia5000,idiomafutve,Directed,4713,,1,"#000000"
cegarcia5000,Levas04,Directed,4714,,2,"#000000"
RafaelV09675174,delcyrodriguezv,Directed,4717,,0.5,"#000000"
InsRuzS,RincnCuriosoo,Directed,4719,,0.5,"#000000"
ennekkooo,FCF_CAT,Directed,4722,,2,"#000000"
Jdsm2609,Tomapapa,Directed,4724,,1,"#000000"
Jdsm2609,JoseU_18,Directed,4725,,1,"#000000"
Jdsm2609,ddtm2003,Directed,4726,,1,"#000000"
Jdsm2609,Stev2njpz,Directed,4727,,1,"#000000"
Jdsm2609,lubrishaddai,Directed,4728,,1,"#000000"
Jdsm2609,jarcil,Directed,4729,,1,"#000000"
Jdsm2609,foro_todofutbol,Directed,4730,,1,"#000000"
FRANKHERRERA8,Tomapapa,Directed,4734,,1,"#000000"
leonardocowboy,Naranjazos10,Directed,4737,,0.5,"#000000"
leonardocowboy,MarioSanchezVe,Directed,4738,,0.5,"#000000"
leonardocowboy,leonardocowboy,Directed,4739,,1,"#000000"
leonardocowboy,trujillonelson,Directed,4740,,1,"#000000"
egoinversoo,Tomapapa,Directed,4741,,0.5,"#000000"
greivisvasquez,Tomapapa,Directed,4743,,0.5,"#000000"
DaniGuanchez,ManoloDavilatv,Directed,4746,,1,"#000000"
DaniGuanchez,pulidojorge,Directed,4747,,1,"#000000"
M0r0ch012,JohnnyDiaz132,Directed,4749,,0.5,"#000000"
M0r0ch012,eliaslopezvzla,Directed,4750,,0.5,"#000000"
M0r0ch012,MarioSanchezVe,Directed,4751,,0.5,"#000000"
M0r0ch012,Caracas_FC,Directed,4752,,0.5,"#000000"
M0r0ch012,SOLOVENEX_,Directed,4753,,0.5,"#000000"
M0r0ch012,klon_perez,Directed,4754,,0.5,"#000000"
M0r0ch012,PumaRodriguezz,Directed,4755,,0.5,"#000000"
lourdestrujil95,Tomapapa,Directed,4758,,0.5,"#000000"
AlexisBalza,ManoloDavilatv,Directed,4760,,0.5,"#000000"
lheynniker,ManoloDavilatv,Directed,4762,,0.5,"#000000"
Fabian_ECR,ManoloDavilatv,Directed,4764,,0.5,"#000000"
cdruiz1996,Tomapapa,Directed,4767,,1,"#000000"
LuisAlb41890284,gregarces,Directed,4769,,1,"#000000"
martosj,gregarces,Directed,4771,,1,"#000000"
martosj,EstudiantesMEFC,Directed,4772,,1,"#000000"
elg8yohan,ManoloDavilatv,Directed,4773,,0.5,"#000000"
aegb87,Tomapapa,Directed,4776,,1,"#000000"
akdleonardo,71Frente,Directed,4778,,0.5,"#000000"
akdleonardo,Luis_MontillaG,Directed,4779,,0.5,"#000000"
akdleonardo,gregarces,Directed,4780,,1,"#000000"
akdleonardo,AlonsoAkd,Directed,4781,,2,"#000000"
jhonnarrador,ManoloDavilatv,Directed,4782,,0.5,"#000000"
chemapsuv,Luis_MontillaG,Directed,4784,,0.5,"#000000"
luisaguilar28,bustilloRivas,Directed,4788,,1,"#000000"
RVivas12,ManoloDavilatv,Directed,4791,,0.5,"#000000"
felixmorenoo,gregarces,Directed,4795,,1,"#000000"
carlmejias2311,Tomapapa,Directed,4796,,0.5,"#000000"
NatGonzalez1,pulidojorge,Directed,4798,,0.5,"#000000"
miguel71akd,gregarces,Directed,4801,,1,"#000000"
JHOSEPPEREZ,ManoloDavilatv,Directed,4802,,0.5,"#000000"
JHOSEPPEREZ,klon_perez,Directed,4803,,0.5,"#000000"
nidiamorenoc,ManoloDavilatv,Directed,4805,,0.5,"#000000"
luisemi53136300,FVF_Arts,Directed,4808,,1,"#000000"
luisemi53136300,Lexibeetz,Directed,4809,,1,"#000000"
jcar873,pulidojorge,Directed,4811,,1,"#000000"
jcar873,klon_perez,Directed,4812,,1,"#000000"
PabloTorresfcc,Monagas_SC,Directed,4814,,1,"#000000"
PabloTorresfcc,Tomapapa,Directed,4815,,1,"#000000"
deabreujota,Tomapapa,Directed,4816,,0.5,"#000000"
jjpp449,gregarces,Directed,4820,,1,"#000000"
Adrian_FF,Tomapapa,Directed,4821,,0.5,"#000000"
Adrian_FF,Monagas_SC,Directed,4822,,0.5,"#000000"
Adrian_FF,RONNY_LCRN,Directed,4824,,0.5,"#000000"
Adrian_FF,cesar_vinotinto,Directed,4825,,1,"#000000"
Adrian_FF,alangol08,Directed,4826,,1,"#000000"
Adrian_FF,josefayad26,Directed,4827,,1,"#000000"
eden1rivas,Tomapapa,Directed,4829,,1,"#000000"
jpwmedina,gregarces,Directed,4830,,0.5,"#000000"
jpwmedina,klon_perez,Directed,4831,,0.5,"#000000"
jpwmedina,NelsonFerrer8,Directed,4832,,0.5,"#000000"
jpwmedina,marieferro98,Directed,4833,,0.5,"#000000"
jpwmedina,martringut,Directed,4835,,2,"#000000"
MR_FUTBOOOOL,ManoloDavilatv,Directed,4836,,0.5,"#000000"
samuellopez284,ManoloDavilatv,Directed,4838,,0.5,"#000000"
galllant29,ManoloDavilatv,Directed,4840,,0.5,"#000000"
A_Plasencia10,richardvlnc,Directed,4843,,1,"#000000"
A_Plasencia10,PaezDt,Directed,4844,,1,"#000000"
A_Plasencia10,AndresESM84,Directed,4845,,1,"#000000"
A_Plasencia10,andress_yepezz,Directed,4846,,1,"#000000"
A_Plasencia10,PepiMSC,Directed,4847,,1,"#000000"
Joisquindu,gregarces,Directed,4849,,1,"#000000"
capricornio177,ManoloDavilatv,Directed,4850,,0.5,"#000000"
gsanchez,ManoloDavilatv,Directed,4852,,0.5,"#000000"
gsanchez,klon_perez,Directed,4853,,0.5,"#000000"
gsanchez,Tomasmbosch,Directed,4855,,2,"#000000"
EdithPe68020579,ManoloDavilatv,Directed,4856,,0.5,"#000000"
Lurivascoine,gregarces,Directed,4859,,1,"#000000"
OttoSerrano,ManoloDavilatv,Directed,4860,,0.5,"#000000"
aeviso5,Tomapapa,Directed,4863,,1,"#000000"
EnmanuelS7,ManoloDavilatv,Directed,4864,,0.5,"#000000"
EnmanuelS7,pulidojorge,Directed,4865,,0.5,"#000000"
EnmanuelS7,Naranjazos10,Directed,4866,,0.5,"#000000"
EnmanuelS7,eliaslopezvzla,Directed,4868,,2,"#000000"
EmmanuelPosso,gregarces,Directed,4870,,1,"#000000"
zamjuma,Luis_MontillaG,Directed,4871,,0.5,"#000000"
zamjuma,angelluzcategui,Directed,4872,,0.5,"#000000"
zamjuma,edgarch74,Directed,4874,,1,"#000000"
paredeeshector,Luis_MontillaG,Directed,4875,,0.5,"#000000"
Charly744,Luis_MontillaG,Directed,4877,,0.5,"#000000"
Charly744,carlostaracher,Directed,4879,,0.5,"#000000"
Charly744,71Frente,Directed,4880,,0.5,"#000000"
Charly744,JairoCadenasM,Directed,4881,,0.5,"#000000"
Charly744,AlonsoAkd,Directed,4883,,2,"#000000"
Rojiblanco71,Luis_MontillaG,Directed,4884,,0.5,"#000000"
jetzermora,Luis_MontillaG,Directed,4886,,0.5,"#000000"
jetzermora,ManoloDavilatv,Directed,4888,,1,"#000000"
jetzermora,bgalindo74,Directed,4889,,2,"#000000"
ArturoCavadia,Tomapapa,Directed,4891,,1,"#000000"
carnevaliiii,gregarces,Directed,4892,,0.5,"#000000"
elflacoweb,Tomapapa,Directed,4894,,0.5,"#000000"
CERCHIVO,NelsonFerrer8,Directed,4899,,2,"#000000"
CERCHIVO,AlexYanezFC,Directed,4900,,2,"#000000"
CERCHIVO,jpeseteiroDT,Directed,4901,,2,"#000000"
chucho_molina,Tomapapa,Directed,4903,,1,"#000000"
TupaYessica,Tomapapa,Directed,4904,,0.5,"#000000"
diegocamacho26,Tomapapa,Directed,4906,,0.5,"#000000"
thejeter2,Tomapapa,Directed,4909,,1,"#000000"
thejeter2,fpetrocelli,Directed,4910,,1,"#000000"
thejeter2,ErasmoProvenza,Directed,4911,,1,"#000000"
JoseRan2113,Tomapapa,Directed,4913,,1,"#000000"
layadaniel10,gregarces,Directed,4915,,0.5,"#000000"
layadaniel10,Tomapapa,Directed,4916,,0.5,"#000000"
layadaniel10,FutVe_Goleador,Directed,4917,,0.5,"#000000"
layadaniel10,GashantiC,Directed,4919,,1,"#000000"
JesusDugarte84,Luis_MontillaG,Directed,4920,,0.5,"#000000"
JesusDugarte84,RamonToni,Directed,4921,,0.5,"#000000"
JesusDugarte84,klon_perez,Directed,4922,,0.5,"#000000"
ajciarrochi,Luis_MontillaG,Directed,4924,,0.5,"#000000"
ajciarrochi,GerGarciaGrova,Directed,4925,,0.5,"#000000"
ajciarrochi,FCalienteRadio,Directed,4926,,0.5,"#000000"
ajciarrochi,ErasmoProvenza,Directed,4927,,0.5,"#000000"
ajciarrochi,klon_perez,Directed,4928,,0.5,"#000000"
ajciarrochi,Naranjazos10,Directed,4929,,0.5,"#000000"
CarlosHerman28,Tomapapa,Directed,4931,,0.5,"#000000"
CarlosHerman28,secootoo,Directed,4933,,1,"#000000"
DamianCloquell,Luis_MontillaG,Directed,4934,,0.5,"#000000"
hilmercolmenare,Tomapapa,Directed,4936,,0.5,"#000000"
hilmercolmenare,ErasmoProvenza,Directed,4937,,0.5,"#000000"
albarranjosue18,Luis_MontillaG,Directed,4939,,0.5,"#000000"
AntelizJr,Tomapapa,Directed,4943,,0.5,"#000000"
Antonioj1389,Tomapapa,Directed,4945,,0.5,"#000000"
Antonioj1389,ErasmoProvenza,Directed,4946,,0.5,"#000000"
Antonioj1389,klon_perez,Directed,4948,,0.5,"#000000"
mc201559,Tomapapa,Directed,4950,,0.5,"#000000"
urbaezm,Tomapapa,Directed,4953,,1,"#000000"
casigo19,Tomapapa,Directed,4954,,0.5,"#000000"
sangreechinche,zuricht94,Directed,4958,,0.5,"#000000"
sangreechinche,MariaGArocha,Directed,4959,,0.5,"#000000"
Mauricio_LG21,carlostaracher,Directed,4962,,0.5,"#000000"
Mauricio_LG21,manoloduran1,Directed,4963,,0.5,"#000000"
Mauricio_LG21,avilchezve,Directed,4964,,0.5,"#000000"
Mauricio_LG21,Lord11_BHR,Directed,4965,,0.5,"#000000"
Mauricio_LG21,Naranjazos10,Directed,4966,,1,"#000000"
Mauricio_LG21,klon_perez,Directed,4967,,2,"#000000"
Mauricio_LG21,rafaeleduardov3,Directed,4969,,1,"#000000"
Mauricio_LG21,joseTorresJr23,Directed,4970,,1,"#000000"
Mauricio_LG21,CLMerlo,Directed,4971,,2,"#000000"
nelsonosman,nelsonosman,Directed,4973,,1,"#000000"
nelsonosman,NelsonFerrer8,Directed,4974,,1,"#000000"
nelsonosman,Haac121,Directed,4975,,1,"#000000"
nelsonosman,pulidojorge,Directed,4976,,1,"#000000"
Kanyentin,Kanyentin,Directed,4978,,1,"#000000"
FAMB3011,klon_perez,Directed,4980,,1,"#000000"
FAMB3011,miguel71akd,Directed,4981,,1,"#000000"
